scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
chr1,211412871,211448624,211428365,200,117,0.0,6.1667,-1.0,-0.2297,-0.1548
chr1,211442542,211618763,211528441,921,476,2.3333,47.4167,-0.9062,-0.3537,-0.2088
chr1,211609096,211638135,211621420,230,133,6.125,5.8333,0.0244,0.0095,0.0058
chr1,211645924,211738761,211704928,502,304,2.1319,13.8125,-0.7326,-0.2566,-0.1525
chr1,211730204,211799858,211766425,419,242,1.7546,11.3657,-0.7325,-0.2769,-0.1539
chr1,211840437,211878798,211858055,377,235,2.1111,3.5903,-0.2594,-0.0663,-0.0414
chr1,211946069,212173194,212060686,1706,1011,5.4861,39.9097,-0.7583,-0.2602,-0.1429
chr1,212141114,212151164,212159392,245,137,0.8588,5.3171,-0.7219,-0.2413,-0.1346
chr1,212194477,212204578,212200582,118,79,0.7465,3.9826,-0.6843,-0.3254,-0.1835
chr1,212248391,212353445,212300792,891,544,2.3472,25.3125,-0.8303,-0.3245,-0.1962
chr1,212457191,212536924,212495022,659,437,3.4664,11.0775,-0.5233,-0.1236,-0.0782
chr1,212526608,212612764,212561915,721,450,2.4271,11.1007,-0.6412,-0.1608,-0.0971
chr1,212587984,212598174,212604287,157,95,0.5833,3.3611,-0.7042,-0.2636,-0.1493
chr1,212763276,212860837,212812455,716,430,4.213,11.7894,-0.4735,-0.159,-0.105
chr1,212884265,212925446,212908585,669,400,5.3594,25.4149,-0.6517,-0.3638,-0.1506
chr1,212913172,212979782,212944062,984,611,1.1875,44.0417,-0.9475,-0.5919,-0.2645
chr1,213055552,213142358,213103881,1318,843,13.9664,23.8414,-0.2612,-0.0823,-0.0399
chr1,213166389,213280871,213222443,1260,749,11.0492,22.2054,-0.3355,-0.1152,-0.0795
chr1,213476146,213486429,213482130,79,46,0.2083,0.9167,-0.6296,-0.0986,-0.0748
chr1,213621365,214212398,213934385,6861,4136,53.6782,114.3935,-0.3612,-0.0902,-0.06
chr1,213911843,213921961,214070617,3711,2214,28.9236,49.5556,-0.2629,-0.0539,-0.0372
chr1,214255155,214273291,214263798,329,192,3.5694,4.1389,-0.0739,-0.0165,-0.0116
chr1,215141925,215153021,215148860,168,101,0.7014,1.2153,-0.2681,-0.0396,-0.0308
chr1,215798159,216333629,216069675,6211,3751,38.8947,138.8669,-0.5624,-0.2255,-0.138
chr1,216571129,216581251,216575823,158,98,1.2882,4.3993,-0.547,-0.4249,-0.2105
chr1,216924329,217056203,216992802,1190,728,6.7292,30.1667,-0.6352,-0.2314,-0.1457
chr1,217198672,217776566,217486492,5963,3448,35.1354,109.8785,-0.5154,-0.1642,-0.102
chr1,217905272,217937986,217921116,394,231,0.3958,10.1806,-0.9251,-0.3783,-0.226
chr1,217939872,218008727,217971262,476,271,2.5382,4.2951,-0.2571,-0.0592,-0.0417
chr1,218001267,218089734,218049667,555,327,0.7812,14.8229,-0.8999,-0.2625,-0.1678
chr1,218072681,218089450,218078905,175,110,0.0,7.7083,-1.0,-0.3475,-0.227
chr1,218091874,218306833,218214929,1224,744,2.316,30.2743,-0.8579,-0.26,-0.156
chr1,218344858,218398418,218367873,535,332,11.4653,10.4236,0.0476,0.0161,0.0112
chr1,218530354,218540460,218535454,30,12,0.0278,0.1667,-0.7143,-0.1051,-0.0557
chr1,218603245,219030078,218817731,4405,2725,31.7523,73.8148,-0.3984,-0.1085,-0.0706
chr1,218646596,218656705,218848804,3803,2347,28.3565,63.794,-0.3846,-0.1031,-0.0667
chr1,218701627,218711770,218870259,3393,2098,26.0613,54.8183,-0.3556,-0.0953,-0.0614
chr1,219545199,219684547,219610838,1474,832,4.2708,65.2292,-0.8771,-0.3641,-0.2271
chr1,219674117,219934135,219819768,2487,1524,16.7049,91.4688,-0.6911,-0.2374,-0.1529
chr1,219764827,219774907,219860025,1800,1089,6.8333,77.6181,-0.8382,-0.2946,-0.1877
chr1,219927487,220187440,220033150,1322,831,1.5278,76.3472,-0.9608,-0.4921,-0.2636
chr1,220531509,220547048,220539722,236,115,0.0,12.25,-1.0,-0.4384,-0.2777
chr1,220585357,220595620,220589708,136,81,0.625,4.7083,-0.7656,-0.2983,-0.1691
chr1,220847706,220886460,220867554,217,108,1.9444,9.1111,-0.6482,-0.2726,-0.1714
chr1,220895281,220948880,220922326,493,309,1.5417,26.5833,-0.8904,-0.4622,-0.2714
chr1,220948667,221133571,221056847,988,600,6.0417,104.5417,-0.8907,-0.705,-0.3465
chr1,221138548,221211623,221173901,480,292,14.1806,3.75,0.5817,0.1582,0.1156
chr1,221340671,221359385,221351214,219,140,3.5417,0.3333,0.828,0.1505,0.1102
chr1,221359117,221379226,221367429,201,137,6.1458,0.3611,0.889,0.3201,0.2128
chr1,221448364,221458695,221452057,35,21,0.0,0.1667,-1.0,-0.0482,-0.0387
chr1,221460115,221470215,221465143,78,42,1.0278,0.375,0.4653,0.0959,0.0638
chr1,221537795,221547902,221542873,29,19,0.0,0.0,nan,0.0,0.0
chr1,221560513,221570618,221567314,45,23,0.2083,1.1111,-0.6842,-0.4228,-0.1653
chr1,221648552,221658716,221654592,56,28,0.0,2.3333,-1.0,-0.7513,-0.3604
chr1,221670173,222238544,221974578,7325,4465,90.9028,166.125,-0.2927,-0.1172,-0.0693
chr1,222290751,223091793,222675595,9148,5704,67.9097,203.3264,-0.4993,-0.1836,-0.1136
chr1,222768796,222778901,222908966,3374,2142,29.897,57.9387,-0.3193,-0.107,-0.0686
chr1,223112697,223152058,223136981,282,167,0.5417,1.9306,-0.5618,-0.0907,-0.0393
chr1,223142248,223269626,223208712,1288,761,2.9236,40.3264,-0.8648,-0.4008,-0.2131
chr1,223325163,223391363,223362347,423,249,2.3102,5.5185,-0.4098,-0.0977,-0.0681
chr1,223448161,223458242,223450258,20,11,0.1875,0.3125,-0.25,-0.0522,-0.0372
chr1,223458816,223564840,223503829,984,563,5.4444,56.25,-0.8235,-0.505,-0.2851
chr1,223595757,223658116,223623299,325,176,1.0139,2.0278,-0.3333,-0.0494,-0.0292
chr1,223667374,223684527,223678627,183,126,1.816,13.1562,-0.7574,-0.5418,-0.2869
chr1,223779185,223817199,223804419,311,184,2.8669,1.9363,0.1937,0.0268,0.0201
chr1,223840753,223850845,223845234,124,70,0.0417,1.5,-0.9459,-0.1375,-0.09
chr1,223917693,223927802,223923060,74,34,0.2083,0.0,1.0,0.0344,0.0192
chr1,223921858,223963289,223945454,468,293,2.9769,4.9213,-0.2462,-0.0427,-0.0296
chr1,224045418,224084599,224067144,378,242,2.2431,19.1181,-0.79,-0.5115,-0.2514
chr1,224076577,224090287,224084584,236,147,1.9375,18.5,-0.8104,-0.7939,-0.3129
chr1,224169217,224205776,224182094,231,134,2.0694,8.6528,-0.614,-0.6286,-0.2599
chr1,224300752,224311679,224306785,130,82,0.4236,1.0,-0.4049,-0.0845,-0.0406
chr1,224332258,224347787,224339380,118,69,0.3472,0.0,1.0,0.0381,0.0217
chr1,224479847,224490815,224484018,197,104,1.0417,0.8333,0.1111,0.0128,0.01
chr1,224498396,224528049,224510850,370,244,5.2361,6.2778,-0.0905,-0.0258,-0.0166
chr1,224531242,224542187,224536839,104,70,3.5556,3.0139,0.0825,0.0344,0.0239
chr1,224610293,224621273,224616511,348,187,0.4444,17.4306,-0.9503,-2.8269,-0.3184
chr1,224663727,224673829,224669348,101,62,0.0278,1.2639,-0.957,-0.5057,-0.1992
chr1,224781442,224791544,224785189,139,92,0.5764,0.6736,-0.0778,-0.0125,-0.0072
chr1,224794628,224804730,224800222,185,123,0.9306,0.8611,0.0388,0.0031,0.0025
chr1,224917014,224927950,224923213,61,33,0.1667,0.5278,-0.52,-0.0917,-0.0715
chr1,225223390,225234320,225228214,172,64,2.809,4.1354,-0.191,-0.1195,-0.0767
chr1,225388419,225414362,225400630,274,130,2.0938,4.1771,-0.3322,-0.1479,-0.0691
chr1,225451512,225478223,225464322,405,240,3.2014,15.7708,-0.6625,-0.6357,-0.2493
chr1,225481329,225498932,225489439,275,186,4.0139,3.4792,0.0714,0.0344,0.0181
chr1,225489578,225507813,225498005,265,182,3.2431,4.6806,-0.1814,-0.0696,-0.0401
chr1,225545232,225573508,225558856,216,126,0.0417,4.9167,-0.9832,-0.3015,-0.1816
chr1,225557567,225567670,225563856,128,76,0.0417,3.5278,-0.9767,-0.4344,-0.2335
chr11,47266,177807,nan,0,nan,nan,nan,nan,nan,nan
chr2,1577069,2188727,1890297,9352,5678,59.349,233.6615,-0.5949,-0.2307,-0.1292
chr2,1633218,1643323,1918215,8512,5172,52.5781,209.7378,-0.5991,-0.2297,-0.1281
chr2,2334935,2345026,2340552,100,55,0.0,4.5,-1.0,-0.4216,-0.2672
chr2,2636822,2647117,2642846,141,78,0.0833,6.3056,-0.9739,-1.3071,-0.4192
chr2,2684476,2694763,2691260,71,38,0.1111,1.8611,-0.8873,-0.9299,-0.3047
chr2,3149956,4169401,3651090,13159,8420,120.7905,273.7384,-0.3877,-0.1262,-0.0789
chr2,3485314,3495609,3838052,8460,5371,63.4711,162.7523,-0.4389,-0.127,-0.0819
chr2,4398699,4408797,4403531,141,86,0.2083,2.5417,-0.8485,-0.4431,-0.2601
chr2,6085179,6357508,6215917,3204,1978,19.3472,160.8889,-0.7853,-0.4648,-0.2578
chr2,8420837,8431138,8422478,31,18,0.0,1.0,-1.0,-0.362,-0.2346
chr2,8862478,8872531,8866620,161,89,1.7824,2.0741,-0.0756,-0.0324,-0.0221
chr2,9439171,9449452,9442883,163,105,0.3056,2.3889,-0.7732,-0.1667,-0.1093
chr2,9725095,10871602,10268075,16072,10037,112.0422,433.9971,-0.5896,-0.2343,-0.143
chr2,10911559,10921632,10915704,91,51,0.8657,0.1852,0.6476,0.1589,0.125
chr2,11026107,11036209,11032199,88,43,0.0,3.5,-1.0,-0.3571,-0.2445
chr2,11155935,11166246,11161002,183,126,0.375,1.5694,-0.6143,-0.0778,-0.0452
chr2,11722438,11782576,11751685,898,545,3.0556,37.4097,-0.849,-0.4727,-0.237
chr2,11991154,12027089,12007299,447,259,4.1042,3.7639,0.0432,0.0114,0.006
chr2,12021701,12050166,12035743,454,266,27.1319,3.9306,0.7469,0.4173,0.2785
chr2,12492656,12502763,12498029,91,60,0.25,2.0556,-0.7831,-0.1714,-0.0902
chr2,12570486,12749718,12662095,1562,971,12.9086,14.3252,-0.052,-0.0101,-0.0074
chr2,12659963,12670089,12713203,807,502,7.2766,6.3183,0.0705,0.0142,0.0101
chr2,12800415,12816249,12808673,230,138,1.3611,10.5833,-0.7721,-0.3614,-0.2208
chr2,12806899,12897699,12849518,732,425,3.8819,31.6667,-0.7816,-0.309,-0.1915
chr2,12895685,12914652,12905999,218,129,0.0,8.625,-1.0,-0.2902,-0.1729
chr2,13178878,13188986,13184875,149,100,1.059,1.0729,-0.0065,-0.0012,-0.0008
chr2,13212597,13224802,13217499,117,64,0.0,0.4861,-1.0,-0.065,-0.048
chr2,13253057,13263163,13258313,56,32,0.0625,0.6111,-0.8144,-0.1424,-0.0875
chr2,13844368,14214252,14021265,5395,3314,36.0347,108.5833,-0.5017,-0.1435,-0.0894
chr2,14743664,14753877,14749797,127,77,0.1667,2.6528,-0.8818,-0.1163,-0.084
chr2,14881223,14891322,14884361,128,76,0.6354,3.0174,-0.6521,-0.3218,-0.1596
chr2,14904346,15019376,14950862,900,546,5.3003,16.2587,-0.5083,-0.1794,-0.1019
chr2,15012316,15022423,15016852,80,42,0.5625,0.4167,0.1489,0.027,0.0198
chr2,15015610,15095290,15061779,758,502,19.7917,13.4583,0.1905,0.0945,0.0405
chr2,15049383,15074489,15076374,499,312,14.375,6.0417,0.4082,0.2018,0.0741
chr2,15092905,15103507,15098490,169,112,4.5625,4.1875,0.0429,0.0354,0.0078
chr2,15094904,15166307,15129993,693,437,6.2535,21.6493,-0.5518,-0.3388,-0.1478
chr2,17629093,17639200,17634344,115,70,1.2292,0.8542,0.18,0.054,0.0344
chr2,17805258,18742588,18284390,10687,6509,75.3507,234.7188,-0.514,-0.1881,-0.1197
chr2,18748407,18812053,18780751,606,370,2.4074,21.8449,-0.8015,-0.6652,-0.3197
chr2,18928247,18968704,18948980,596,365,3.2778,14.7708,-0.6368,-0.2436,-0.1446
chr2,18973591,19037782,19005619,728,456,2.4479,3.5312,-0.1812,-0.0197,-0.0138
chr2,19094853,19105786,19099150,64,30,0.0417,0.6667,-0.8824,-0.2397,-0.1212
chr2,19141039,19153296,19146712,281,200,1.1863,4.4433,-0.5785,-0.3919,-0.0747
chr2,19296780,19334123,19315130,461,293,1.8808,7.235,-0.5874,-0.1812,-0.1182
chr2,19333343,19344426,19339854,174,104,1.1562,2.8229,-0.4188,-0.1685,-0.0943
chr2,19526133,19592649,19563458,736,444,5.375,29.4653,-0.6914,-0.4482,-0.2474
chr2,19588205,19742817,19683260,873,529,5.1111,29.0556,-0.7008,-0.2509,-0.1512
chr2,19739435,19749541,19742770,71,45,0.125,2.75,-0.913,-0.2137,-0.1541
chr2,19817945,19828007,19821461,80,61,0.0,1.875,-1.0,-0.3051,-0.1755
chr2,20545037,20704024,20623703,1614,967,7.9583,25.8611,-0.5294,-0.127,-0.073
chr2,20715889,21100636,20898271,3527,2153,43.4329,27.9815,0.2164,0.0435,0.0271
chr2,20728777,21033698,20904842,3400,2082,42.1829,27.6481,0.2081,0.042,0.0263
chr2,21174623,21247435,21210800,547,318,4.4861,1.7083,0.4484,0.0577,0.0363
chr2,21248404,21277840,21264470,265,158,4.5208,1.0278,0.6295,0.1923,0.1187
chr2,21276909,21323241,21296817,467,285,24.2083,0.125,0.9897,0.4795,0.288
chr2,21313361,21371374,21339531,282,142,6.7986,0.2292,0.9348,0.3497,0.2357
chr2,21397146,21484532,21445118,625,324,1.8611,3.6111,-0.3198,-0.0376,-0.0285
chr2,21573135,21644296,21600825,534,285,8.4097,3.8681,0.3699,0.0871,0.0555
chr2,21653487,21695374,21676277,333,190,2.3333,0.0,1.0,0.0658,0.0378
chr2,21687265,21939846,21807346,3378,2149,14.7199,73.9769,-0.6681,-0.1972,-0.1202
chr2,21888788,21898897,21913946,601,392,0.4097,10.9236,-0.9277,-0.1741,-0.1197
chr2,22164192,22256497,22202634,762,484,5.5231,14.6481,-0.4524,-0.1546,-0.0867
chr2,22267063,22477758,22344018,1066,566,21.9583,0.0833,0.9924,0.1638,0.1111
chr2,22400586,22410685,22452401,225,121,0.0,0.0,nan,0.0,0.0
chr2,22520916,22535462,22528115,51,32,0.0,0.0,nan,0.0,0.0
chr2,22532952,22563045,22546848,195,109,0.25,2.5556,-0.8218,-0.0922,-0.0614
chr2,22561189,22571293,nan,0,nan,nan,nan,nan,nan,nan
chr2,22578990,22589087,22582673,3,nan,nan,nan,nan,nan,nan
chr2,22588741,22598843,22595639,40,20,0.0833,0.2222,-0.4545,-0.0407,-0.0357
chr2,22592520,22625432,22610774,176,99,0.0,0.3333,-1.0,-0.0423,-0.0203
chr2,22603375,22613478,22616345,121,70,0.0,0.0,nan,0.0,0.0
chr2,22625359,22640883,22631430,154,90,2.9097,0.75,0.5901,0.2005,0.0999
chr2,22662315,22704007,22681851,215,131,5.625,1.0,0.6981,0.3331,0.1185
chr2,22716314,22761586,22737846,352,235,6.5556,6.1389,0.0328,0.0067,0.0051
chr2,22778401,22799712,22789305,231,136,1.0417,8.2917,-0.7768,-0.3776,-0.205
chr2,22883356,22893465,22887174,107,70,0.6076,1.5312,-0.4318,-0.2428,-0.0928
chr2,23365728,23436669,23401036,1126,674,9.0174,29.8021,-0.5354,-0.3035,-0.1672
chr2,23715431,23725537,23717678,84,49,0.8333,0.2222,0.5789,0.1704,0.0879
chr2,24109539,24119706,24114648,111,62,0.6944,4.1667,-0.7143,-0.5057,-0.2462
chr2,25783300,25793607,25786724,59,35,0.625,0.0417,0.875,0.1974,0.0777
chr2,26331134,26551000,26438028,2869,1748,13.1609,51.9317,-0.5956,-0.1643,-0.1088
chr2,26611799,26835260,26725272,3049,1875,16.7569,117.9444,-0.7512,-0.2922,-0.1916
chr2,26633808,26643884,26737447,2724,1667,16.3125,100.25,-0.7201,-0.2606,-0.1746
chr2,27508194,27518304,27513337,64,40,0.2083,0.7083,-0.5455,-0.1125,-0.0577
chr2,28051860,28061963,28053251,22,12,0.0,0.0,nan,0.0,0.0
chr2,28468647,28479634,28474014,123,81,0.9167,1.375,-0.2,-0.0365,-0.0275
chr2,28616797,28892396,28763698,2957,1754,6.9514,127.5625,-0.8966,-0.4702,-0.2374
chr2,29119724,29174514,29146001,532,341,6.3958,34.7986,-0.6895,-0.5029,-0.2204
chr2,29237730,29311022,29276486,521,311,0.0,26.9444,-1.0,-0.5045,-0.3091
chr2,29360213,29449578,29403113,791,459,2.0694,41.8403,-0.9057,-0.4504,-0.2483
chr2,29443691,29580067,29503326,883,511,3.5521,66.5729,-0.8987,-0.6035,-0.3076
chr2,29623776,29673727,29648150,381,199,0.125,30.4167,-0.9918,-0.8406,-0.3801
chr2,29648953,29659088,29662849,170,84,0.0,10.0,-1.0,-0.7275,-0.3212
chr2,29673742,29771760,29724585,710,351,0.0,7.0,-1.0,-0.0579,-0.0409
chr2,29896078,29936784,29913863,508,304,1.9653,22.8819,-0.8418,-0.5142,-0.2744
chr2,29989215,30047319,30014562,566,319,4.2812,3.8507,0.0529,0.0091,0.0058
chr2,30040297,30214079,30118410,1626,934,8.0694,18.9583,-0.4029,-0.0745,-0.0459
chr2,30308525,30318624,30314754,45,27,0.0,0.6667,-1.0,-0.1288,-0.1051
chr2,30387200,30417755,30404643,122,65,1.0625,4.0069,-0.5808,-0.3838,-0.1851
chr2,30419945,30440751,30430203,123,66,0.0,4.1389,-1.0,-0.4407,-0.2764
chr2,31639636,31649766,31644909,99,53,0.0,0.25,-1.0,-0.0261,-0.0223
chr2,31811293,31821395,31817417,72,44,0.7778,1.4444,-0.3,-0.0731,-0.055
chr2,32155637,32369390,32260962,1788,1048,6.2917,39.0278,-0.7223,-0.1229,-0.0837
chr2,32611368,32727973,32669237,1186,780,6.7951,52.566,-0.7711,-0.4219,-0.222
chr2,32654855,32667627,32688779,787,522,2.7188,47.8368,-0.8924,-0.6655,-0.3245
chr2,32740144,32914283,32816659,1905,1179,8.9812,46.1999,-0.6745,-0.2252,-0.1285
chr2,32799454,33041758,32931374,2697,1580,23.0949,37.1782,-0.2337,-0.0576,-0.034
chr2,33036262,33058725,33045593,250,124,4.5417,1.0,0.6391,0.136,0.0867
chr2,33056695,33081234,33068678,286,169,1.5903,2.2083,-0.1627,-0.0197,-0.015
chr2,33098336,33152910,33123981,565,296,0.9167,16.5139,-0.8948,-0.2872,-0.1553
chr2,33148084,33192119,33169808,575,327,0.3681,20.9792,-0.9655,-0.4487,-0.2226
chr2,33175336,33185430,33183163,247,137,0.3681,10.9375,-0.9349,-0.4471,-0.2486
chr2,33186024,33206280,33196151,213,135,0.9861,4.6111,-0.6476,-0.1969,-0.1339
chr2,33203508,33344944,33276287,757,439,3.7812,31.434,-0.7852,-0.3423,-0.198
chr2,33393017,33433251,33410721,444,248,2.0208,10.7708,-0.684,-0.2042,-0.126
chr2,33527297,33573431,33548310,354,194,1.5556,13.6111,-0.7949,-0.4683,-0.2456
chr2,33594827,33633719,33613852,355,214,0.75,20.8333,-0.9305,-0.4196,-0.2516
chr2,33623817,33697499,33671878,298,168,0.75,9.375,-0.8519,-0.2799,-0.1761
chr2,33710519,33757237,33734986,403,257,2.2917,2.5694,-0.0571,-0.0055,-0.0041
chr2,33912804,33950025,33926081,283,147,1.8889,2.0278,-0.0355,-0.0077,-0.0037
chr2,33988511,34034637,34010214,285,182,0.6597,8.9028,-0.862,-0.3831,-0.225
chr2,34039575,34060513,34050456,271,162,1.4635,8.7691,-0.7139,-0.3387,-0.2071
chr2,34051360,34078950,34063091,307,192,2.1146,7.8993,-0.5777,-0.1943,-0.1314
chr2,34252345,34337356,34297174,1488,871,8.6285,35.2882,-0.6071,-0.2069,-0.1155
chr2,34332044,34487673,34407610,988,574,0.1667,116.125,-0.9971,-1.4145,-0.5378
chr2,34566466,34666417,34620757,1114,683,3.7431,24.1111,-0.7312,-0.2006,-0.1328
chr2,34746490,34780496,34765585,365,244,0.0,5.9167,-1.0,-0.1362,-0.1008
chr2,34801847,34841459,34820208,203,111,0.5417,4.25,-0.7739,-0.1687,-0.0869
chr2,34863152,34979739,34929255,698,408,2.0208,21.5069,-0.8282,-0.2863,-0.1796
chr2,34970072,34997387,34983307,302,169,1.3889,9.5972,-0.7472,-0.2894,-0.1879
chr2,34985962,35084981,35035277,685,386,0.4792,8.0972,-0.8883,-0.0971,-0.0725
chr2,35027957,35117484,35070505,734,424,0.3125,17.8194,-0.9655,-0.2206,-0.153
chr2,35149064,35209664,35181681,510,295,1.2396,17.5938,-0.8684,-0.3318,-0.2005
chr2,35260690,35271513,35265065,185,110,0.8194,1.1111,-0.1511,-0.0234,-0.0166
chr2,35356632,35530855,35440199,1859,1129,0.4167,104.8611,-0.9921,-0.4744,-0.2627
chr2,36687616,36798204,36745907,1291,756,5.6528,17.8194,-0.5183,-0.0942,-0.0654
chr2,36865022,37523680,37198846,9175,5545,69.5521,168.0382,-0.4145,-0.1371,-0.0816
chr2,36894981,36905274,37217405,8670,5233,64.9688,160.8438,-0.4246,-0.1421,-0.0845
chr2,37652370,37662630,37657330,252,151,2.6319,2.8542,-0.0405,-0.0115,-0.0082
chr2,37786309,37796474,37790652,123,72,0.1667,3.0556,-0.8966,-0.2674,-0.1683
chr2,37993928,38004079,37996311,76,38,0.0,0.8333,-1.0,-0.1094,-0.0665
chr2,38034529,38044645,38035966,55,33,0.75,0.1389,0.6875,0.2827,0.0757
chr2,38624624,38634731,38631654,107,60,2.0069,3.5764,-0.2811,-0.1477,-0.0927
chr2,40066206,40256271,40149582,1392,867,6.9965,27.8785,-0.5988,-0.189,-0.116
chr2,40280193,40360533,40327640,641,393,3.1979,14.0729,-0.6297,-0.1884,-0.1181
chr2,40358254,40386100,40371405,300,177,1.1458,14.6042,-0.8545,-0.4859,-0.2711
chr2,40445493,40577305,40513705,1262,766,9.0382,25.8993,-0.4826,-0.1647,-0.0998
chr2,40493152,40503259,40539367,813,491,2.566,17.1979,-0.7403,-0.2402,-0.1367
chr2,40584615,40629087,40606268,320,190,0.7917,3.5278,-0.6334,-0.1689,-0.0957
chr2,40624663,40658170,40640872,267,144,1.5417,4.5278,-0.492,-0.1988,-0.0979
chr2,40654504,40732637,40699151,454,261,2.4306,7.9722,-0.5327,-0.1437,-0.0902
chr2,40676313,40686608,40709648,353,214,1.6806,7.8056,-0.6457,-0.2049,-0.1316
chr2,40691508,40730738,40714574,301,183,1.3472,7.8056,-0.7056,-0.2626,-0.1649
chr2,40757685,40801160,40779653,368,213,2.1875,6.9375,-0.5205,-0.1471,-0.0949
chr2,40808963,40830793,40818569,195,120,0.9028,1.9167,-0.3596,-0.0425,-0.0263
chr2,40836219,40848404,40842047,111,72,2.75,1.0,0.4667,0.1556,0.1018
chr2,40864333,40920082,40890913,369,223,0.0,15.9583,-1.0,-0.3937,-0.2488
chr2,40941740,40984082,40963771,616,378,0.7014,45.0903,-0.9694,-0.7799,-0.38
chr2,40982484,41257668,41114741,1962,1151,1.125,439.5417,-0.9949,-2.1823,-0.626
chr2,41270159,41280446,41275103,75,49,0.0,8.5,-1.0,-1.2983,-0.4569
chr2,41280642,41290932,41285946,40,20,0.0,2.6667,-1.0,-0.6818,-0.3089
chr2,41322017,41447000,41368946,664,442,1.125,46.8333,-0.9531,-0.7119,-0.3702
chr2,41368614,41378716,41415173,239,156,0.0,29.9583,-1.0,-1.8921,-0.5919
chr2,41519129,41546567,41532287,280,160,0.0,33.7083,-1.0,-1.3882,-0.5531
chr2,41570772,41637610,41607756,841,543,0.2708,24.3194,-0.978,-0.2747,-0.1615
chr2,41776279,41792193,41783417,108,65,3.5833,0.0,1.0,0.2483,0.1359
chr2,41805672,41873070,41844355,469,292,6.6875,8.375,-0.112,-0.0346,-0.018
chr2,41867333,41912270,41889069,345,224,0.0,13.5,-1.0,-0.4044,-0.2117
chr2,41902503,41947961,41925268,477,293,0.0,7.9722,-1.0,-0.1505,-0.0987
chr2,42054358,42591094,42341578,1537,843,0.4861,83.5694,-0.9884,-0.5007,-0.3035
chr2,42598235,42715959,42653430,637,330,0.1042,27.7083,-0.9925,-0.4929,-0.2822
chr2,42728318,42744077,42736239,81,50,0.3125,2.5625,-0.7826,-0.4249,-0.2454
chr2,42741243,42789549,42769352,315,179,0.0,3.4583,-1.0,-0.1189,-0.0859
chr2,42780645,42818100,42798485,344,183,3.6701,2.4549,0.1984,0.0415,0.0281
chr2,42803510,42813815,42813051,113,58,0.8333,0.7222,0.0714,0.0102,0.0077
chr2,42804998,42815118,42813378,109,55,0.8333,0.7222,0.0714,0.0102,0.0079
chr2,42812959,42920090,42855476,514,301,1.25,8.9167,-0.7541,-0.1857,-0.1204
chr2,42935424,43020386,42976839,352,200,0.0,33.5,-1.0,-0.7076,-0.395
chr2,43010507,43080204,43041507,269,131,0.0,15.4444,-1.0,-0.5391,-0.3331
chr2,43070238,43131971,43099372,291,162,0.1042,18.4792,-0.9888,-0.4865,-0.3044
chr2,43219404,43264067,43241724,394,229,7.625,9.5,-0.1095,-0.0362,-0.0251
chr2,43257085,43267194,43259837,59,37,0.0,3.6667,-1.0,-0.5089,-0.3089
chr2,43282386,43353150,43318126,465,298,1.6667,8.5833,-0.6748,-0.1029,-0.0685
chr2,43406788,43516887,43462733,704,405,1.9167,21.1667,-0.8339,-0.2178,-0.1476
chr2,43550882,43578193,43565417,104,59,0.0417,6.5833,-0.9874,-0.4847,-0.2769
chr2,43579554,43618435,43599921,358,199,0.3611,14.25,-0.9506,-0.3833,-0.2078
chr2,43625965,43644169,43635909,137,88,0.0,6.0,-1.0,-0.2905,-0.1858
chr2,43639320,43650313,43645098,108,82,0.0,7.0,-1.0,-0.3634,-0.2185
chr2,43647433,43749299,43691430,520,348,0.6667,35.7222,-0.9634,-0.4892,-0.2844
chr2,43749083,43795740,43775906,314,172,1.2292,17.8264,-0.871,-0.5641,-0.316
chr2,43798246,43863233,43836108,399,249,1.4167,10.5625,-0.7635,-0.4244,-0.2236
chr2,43898345,43957182,43923149,494,272,13.0625,9.5069,0.1575,0.0667,0.0466
